,Unnamed: 0,P_gt,bin_P_gt,H_hru,Pressure_CAES,heat_caes,cold_caes,maximum_cold_caes,maximum_heat_caes,H_gb,H_ac,C_ac,H_hp,P_hp_H,P_hp_C,C_hp,bin_HP_H,bin_HP_C,Grid,CAES,P_hp,Wind Power,PV Power,Electricity,Heating,Cooling,Temperature,timestep,Day,caes_heat_cool
4412,20,0.0,0.0,0.0,49.836776933072144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.3334333333332,-0.0,0.0,0.0,58.26656666666667,974.6,0.0,0.0,25.4,20,184,0.0
4413,21,0.0,0.0,0.0,49.83677693307214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.3999999999999,-0.0,0.0,0.0,0.0,885.3999999999999,0.0,0.0,24.6,21,184,0.0
4414,22,0.0,0.0,0.0,49.83677693307213,0.0,0.0,0.0,303.9999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.399999999996,-799.9999999999961,0.0,0.0,0.0,771.4,0.0,0.0,23.7,22,184,0.0
4415,23,0.0,0.0,0.0,53.41838846653606,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.6,-800.0,0.0,0.0,0.0,711.5999999999999,0.0,0.0,22.6,23,184,0.0
4440,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.8000000000001,-0.0,0.0,0.0,0.0,678.8000000000001,0.0,0.0,18.8,0,186,0.0
4441,1,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.1999999999998,-800.0,0.0,0.0,0.0,591.1999999999999,0.0,0.0,18.3,1,186,0.0
4442,2,0.0,0.0,0.0,60.58161153346395,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.4,-800.0,0.0,0.0,0.0,632.4,0.0,0.0,18.1,2,186,0.0
4443,3,0.0,0.0,0.0,64.16322306692788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.6,-0.0,0.0,0.0,0.0,608.6,0.0,0.0,17.9,3,186,0.0
4444,4,0.0,0.0,0.0,64.16322306692787,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.6,-800.0,0.0,0.0,0.0,609.6,0.0,0.0,17.7,4,186,0.0
4445,5,0.0,0.0,0.0,67.7448346003918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.4000000000001,-0.0,0.0,0.0,0.0,838.4000000000001,0.0,0.0,17.6,5,186,0.0
4446,6,0.0,0.0,0.0,67.74483460039178,0.0,0.0,0.0,123.0228367710238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.7443072921678,-323.7443072921679,0.0,0.0,0.0,966.0,0.0,0.0,17.6,6,186,0.0
4447,7,0.0,0.0,0.0,68.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.6118958333334,-0.0,0.0,0.0,38.78810416666667,1072.4,0.0,0.0,17.9,7,186,0.0
4448,8,0.0,0.0,0.0,68.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.02815,-0.0,0.0,0.0,186.97185,1352.0,0.0,0.0,18.8,8,186,0.0
4449,9,0.0,0.0,0.0,68.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.4029166666662,-0.0,0.0,0.0,344.39708333333334,1375.7999999999995,0.0,0.0,19.9,9,186,0.0
4450,10,0.0,0.0,0.0,68.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.7449999999999,-0.0,0.0,0.0,455.855,1351.6,0.0,0.0,21.0,10,186,0.0
4451,11,0.0,0.0,0.0,68.99999999999994,0.0,0.0,269.64425822256413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.4287500000006,800.0,0.0,0.0,542.7712499999999,1533.2000000000005,0.0,0.0,22.0,11,186,0.0
4452,12,925.925925925926,1.0,1111.111111111111,59.32075870087791,0.0,0.0,0.0,0.0,0.0,1111.111111111111,1000.0,0.0,0.0,149.33333333333331,448.0,0.0,1.0,254.47157407407377,-0.0,-149.33333333333331,0.0,607.9358333333334,1638.9999999999998,0.0,1448.0,23.0,12,186,0.0
4453,13,540.7407407407408,1.0,648.8888888888889,59.3207587008779,0.0,0.0,0.0,0.0,0.0,648.8888888888889,584.0,0.0,0.0,0.0,0.0,1.0,-0.0,468.547425925926,-0.0,0.0,0.0,641.9118333333333,1651.2,0.0,584.0,23.8,13,186,0.0
4454,14,527.5925925925926,1.0,633.1111111111111,59.32075870087788,0.0,0.0,0.0,0.0,0.0,633.1111111111111,569.8,0.0,0.0,0.0,0.0,1.0,0.0,423.9288657407408,-0.0,0.0,0.0,639.6785416666667,1591.2,0.0,569.8,24.5,14,186,0.0
4455,15,491.6666666666667,1.0,590.0,59.32075870087788,0.0,0.0,269.1911638227454,0.0,0.0,590.0,531.0,0.0,0.0,0.0,0.0,1.0,-0.0,-288.4312050404655,774.9626997144597,0.0,0.0351719926725014,594.1666666666666,1572.4,0.0,531.0,25.0,15,186,0.0
4456,16,791.1111111111112,1.0,949.3333333333334,49.836776933072166,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,949.3333333333331,854.4,0.0,0.0,0.0,0.0,1.0,0.0,281.3469252295496,-0.0,0.0,0.0351719926725014,539.1067916666667,1611.6,0.0,854.4,25.3,16,186,0.0
4457,17,845.7407407407408,1.0,1014.8888888888888,49.83677693307215,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,1014.8888888888888,913.4,0.0,0.0,0.0,0.0,1.0,0.0,308.991456592864,-0.0,0.0,0.0013026663952778,440.8665,1595.6,0.0,913.4,25.4,17,186,0.0
4458,18,865.3703703703706,1.0,1038.4444444444446,49.83677693307215,0.0,0.0,0.0,0.0,-2.273736754432321e-13,1038.4444444444443,934.6,0.0,0.0,0.0,0.0,1.0,0.0,356.9973379629631,-0.0,0.0,0.0,322.43229166666663,1544.8000000000002,0.0,934.6,25.3,18,186,0.0
4459,19,832.9629629629629,1.0,999.5555555555554,49.836776933072144,0.0,0.0,0.0,0.0,0.0,999.5555555555554,899.5999999999999,0.0,0.0,0.0,0.0,0.0,1.0,436.718087037037,-0.0,0.0,0.0,169.11895,1438.8,0.0,899.5999999999999,24.8,19,186,0.0
4460,20,750.1851851851852,1.0,900.2222222222223,49.83677693307213,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,900.2222222222222,810.1999999999999,0.0,0.0,0.0,0.0,0.0,1.0,718.0821148148148,-0.0,0.0,0.0,52.1327,1520.4,0.0,810.1999999999999,24.2,20,186,0.0
4461,21,569.8148148148148,1.0,683.7777777777777,49.83677693307212,0.0,0.0,0.0,0.0,0.0,683.7777777777777,615.4,0.0,0.0,0.0,0.0,0.0,1.0,697.3851851851853,-0.0,0.0,0.0,0.0,1267.2,0.0,615.4,23.4,21,186,0.0
4462,22,0.0,0.0,0.0,49.83677693307211,4.888888888888889,0.0,0.0,304.0,0.0,4.888888888888889,4.4,0.0,0.0,0.0,0.0,0.0,1.0,1626.8000000000002,-800.0,0.0,0.0,0.0,826.8000000000001,0.0,4.4,22.6,22,186,0.0160818713450292
4463,23,0.0,0.0,0.0,53.41838846653606,0.0,0.0,0.0,304.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.0000000000005,-800.0000000000002,0.0,0.0,0.0,826.0000000000001,0.0,0.0,21.7,23,186,0.0
4464,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.2,-800.0,0.0,0.0,0.0,635.2,0.0,0.0,20.9,0,187,0.0
4465,1,0.0,0.0,0.0,60.58161153346394,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.6,-800.0,0.0,0.0,0.0,611.5999999999999,0.0,0.0,20.1,1,187,0.0
4466,2,0.0,0.0,0.0,64.1632230669279,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.8,-800.0,0.0,0.0,0.0,600.8,0.0,0.0,19.3,2,187,0.0
4467,3,0.0,0.0,0.0,67.74483460039183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,-0.0,0.0,0.0,0.0,616.0,0.0,0.0,18.7,3,187,0.0
4468,4,0.0,0.0,0.0,67.74483460039181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.5999999999999,-0.0,0.0,0.0,0.0,611.5999999999999,0.0,0.0,18.2,4,187,0.0
4469,5,0.0,0.0,0.0,67.7448346003918,0.0,0.0,0.0,123.0228367710238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.5443072921678,-323.7443072921679,0.0,0.0,0.0,734.8,0.0,0.0,17.7,5,187,0.0
4470,6,0.0,0.0,0.0,69.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.1999999999999,-0.0,0.0,0.0,0.0,880.1999999999999,0.0,0.0,17.4,6,187,0.0
4471,7,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.6,0.0,1.0,1105.1349875,-0.0,-0.1999999999999999,0.0,48.4650125,1153.4,0.0,0.6,17.7,7,187,0.0
4472,8,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.5045125,-0.0,0.0,0.0,245.89548750000003,1238.4,0.0,0.0,18.3,8,187,0.0
4473,9,0.0,0.0,0.0,68.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.5221250000002,-0.0,0.0,0.0,423.277875,1201.8000000000002,0.0,0.0,18.9,9,187,0.0
4474,10,0.0,0.0,0.0,68.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.1408541709071,-0.0,0.0,0.0203541624262161,575.4387916666666,1139.6,0.0,0.0,19.7,10,187,0.0
4475,11,0.0,0.0,0.0,68.99999999999996,0.0,0.0,264.4562625229714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352.99780488839133,800.0000000000001,0.0,5.335721555058007,692.0620833333332,1144.4,0.0,0.0,20.5,11,187,0.0
4476,12,788.5185185185185,1.0,946.2222222222222,59.32075870087793,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,946.222222222222,851.5999999999999,0.0,0.0,0.0,0.0,1.0,-0.0,-279.86247685185174,-0.0,0.0,21.6,776.9439583333333,1307.2,0.0,851.5999999999999,21.1,12,187,0.0
4477,13,372.03703703703707,1.0,446.44444444444446,59.32075870087792,0.0,0.0,258.0078198774001,0.0,0.0,446.44444444444446,401.8,0.0,0.0,0.0,0.0,1.0,-0.0,-582.9559455258352,774.9626997144579,0.0,80.28316710767352,816.6730416666667,1461.0,0.0,401.8,21.7,13,187,0.0
4478,14,365.7407407407408,1.0,438.8888888888889,49.83677693307222,0.0,0.0,0.0,0.0,-5.684341886080803e-14,438.88888888888886,395.0,0.0,0.0,0.0,0.0,1.0,-0.0,107.95684065046636,-0.0,0.0,199.47779360879292,809.824625,1483.0,0.0,395.0,22.1,14,187,0.0
4479,15,361.66666666666674,1.0,434.00000000000006,49.83677693307221,0.0,0.0,0.0,0.0,-5.684341886080803e-14,434.0,390.6,0.0,0.0,0.0,0.0,1.0,-0.0,-108.9348855078365,-0.0,0.0,549.5623855078363,758.9058333333334,1561.2,0.0,390.6,22.4,15,187,0.0
4480,16,596.6666666666667,1.0,716.0000000000001,49.836776933072194,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,716.0,644.4,0.0,0.0,0.0,0.0,1.0,-0.0,-357.12916666666683,-0.0,0.0,800.0,680.0624999999999,1719.6,0.0,644.4,22.5,16,187,0.0
4481,17,666.8518518518518,1.0,800.2222222222222,49.83677693307218,0.0,0.0,0.0,0.0,0.0,800.2222222222222,720.1999999999999,0.0,0.0,0.0,0.0,1.0,-0.0,-359.1799768518516,-0.0,0.0,800.0,557.128125,1664.8000000000002,0.0,720.1999999999999,22.5,17,187,0.0
4482,18,709.2592592592594,1.0,851.1111111111112,49.836776933072166,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,851.1111111111111,766.0,0.0,0.0,0.0,0.0,1.0,-0.0,-499.4037592592592,-0.0,0.0,800.0,395.5445,1405.4,0.0,766.0,22.2,18,187,0.0
4483,19,237.75970588235305,1.0,285.31164705882367,49.83677693307215,0.0,0.0,0.0,0.0,-5.684341886080803e-14,285.3116470588236,256.78048235294125,0.0,0.0,166.40650588235292,499.2195176470588,0.0,1.0,-0.0,-0.0,-166.40650588235292,800.0,222.0468,1093.4,0.0,756.0,21.8,19,187,0.0
4484,20,610.3703703703706,1.0,732.4444444444447,49.83677693307214,0.0,0.0,0.0,0.0,-2.273736754432321e-13,732.4444444444445,659.2,0.0,0.0,0.0,0.0,1.0,0.0,45.74861959163513,-0.0,0.0,486.21762670466086,66.86338333333332,1209.1999999999998,0.0,659.2,21.2,20,187,0.0
4485,21,409.2592592592593,1.0,491.1111111111112,49.83677693307212,0.0,0.0,0.0,0.0,-5.684341886080803e-14,491.1111111111111,442.0,0.0,0.0,0.0,0.0,1.0,-0.0,542.1716790676287,-0.0,0.0,228.76906167311213,0.0,1180.2,0.0,442.0,20.4,21,187,0.0
4486,22,0.0,0.0,0.0,49.83677693307211,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.4309383268878,-800.0,0.0,228.76906167311213,0.0,845.1999999999999,0.0,0.0,19.7,22,187,0.0
4487,23,0.0,0.0,0.0,53.41838846653606,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.6346834927742,-800.0,0.0,183.16531650722567,0.0,788.8,0.0,0.0,18.9,23,187,0.0
4488,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.4945247303074,-0.0,0.0,118.70547526969266,0.0,607.2,0.0,0.0,18.2,0,188,0.0
4489,1,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.1201709749644,-0.0,0.0,58.2798290250356,0.0,552.4,0.0,0.0,17.8,1,188,0.0
4490,2,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.7292082230815,-0.0,0.0,13.870791776918384,0.0,551.5999999999999,0.0,0.0,17.8,2,188,0.0
4491,3,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.5086098107062,-0.0,0.0,27.091390189293712,0.0,531.5999999999999,0.0,0.0,17.7,3,188,0.0
4492,4,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.5271320985141,-0.0,0.0,77.27286790148588,0.0,556.8,0.0,0.0,17.7,4,188,0.0
4493,5,0.0,0.0,0.0,56.99999999999998,13.333333333333336,0.0,0.0,304.0,-3.552713678800501e-15,13.333333333333332,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1367.0941583553836,-800.0,0.0,16.905841644616316,0.0,584.0,0.0,12.0,17.7,5,188,0.043859649122807
4494,6,0.0,0.0,0.0,60.58161153346392,19.77777777777778,0.0,0.0,304.0,0.0,19.77777777777778,17.8,0.0,0.0,0.0,0.0,1.0,0.0,1411.5648280073274,-800.0,0.0,0.0351719926725014,0.0,611.5999999999999,0.0,17.8,17.7,6,188,0.0650584795321637
4495,7,0.0,0.0,0.0,64.16322306692786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.866666666666665,23.6,0.0,1.0,516.9893333333333,-0.0,-7.866666666666665,0.0,85.47733333333333,594.6,0.0,23.6,18.2,7,188,0.0
4496,8,0.0,0.0,0.0,64.16322306692784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1333333333333333,9.4,0.0,1.0,357.13375833333333,-0.0,-3.1333333333333333,0.0,252.79957499999995,606.8,0.0,9.4,19.2,8,188,0.0
4497,9,0.0,0.0,0.0,64.16322306692784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.5889999999996,-0.0,0.0,0.0,433.411,623.0,0.0,0.0,20.4,9,188,0.0
4498,10,0.0,0.0,0.0,64.16322306692783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.4112916666656,-0.0,0.0,0.0,585.5887083333333,713.9999999999999,0.0,0.0,21.7,10,188,0.0
4499,11,0.0,0.0,0.0,64.16322306692781,0.0,0.0,272.75705564231987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,800.0000000000005,0.0,0.2813759413800117,699.6028333333334,782.4,0.0,0.0,22.9,11,188,0.0
4500,12,752.0370370370371,1.0,902.4444444444443,54.483981767805794,0.0,0.0,0.0,0.0,0.0,902.4444444444443,812.2,0.0,0.0,0.0,0.0,0.0,1.0,-691.7864951074623,-0.0,0.0,2.861958070425401,778.4875,841.6000000000001,0.0,812.2,24.1,12,188,0.0
4501,13,430.1851851851853,1.0,516.2222222222223,54.48398176780578,0.0,0.0,0.0,0.0,0.0,516.2222222222223,464.6000000000001,0.0,0.0,0.0,0.0,0.0,1.0,-502.1363932556107,-0.0,0.0,2.861958070425401,821.08925,752.0,0.0,464.6,25.1,13,188,0.0
4502,14,425.3703703703703,1.0,510.44444444444434,54.48398176780578,0.0,0.0,0.0,0.0,5.684341886080803e-14,510.4444444444444,459.4,0.0,0.0,0.0,0.0,0.0,1.0,-381.677018277284,-0.0,0.0,0.4468145735802976,812.6598333333334,856.8,0.0,459.4,25.9,14,188,0.0
4503,15,415.3703703703704,1.0,498.44444444444446,54.483981767805766,0.0,0.0,0.0,0.0,0.0,498.44444444444446,448.6,0.0,0.0,0.0,0.0,0.0,1.0,-234.7801203703704,-0.0,0.0,0.0,767.00975,947.6,0.0,448.6,26.4,15,188,0.0
4504,16,732.0370370370371,1.0,878.4444444444445,54.48398176780576,0.0,0.0,0.0,0.0,0.0,878.4444444444445,790.6,0.0,0.0,0.0,0.0,0.0,1.0,-219.2414953364469,-0.0,0.0,0.1628332994097293,673.641625,1186.6,0.0,790.6,26.7,16,188,0.0
4505,17,791.1111111111111,1.0,949.3333333333331,54.483981767805744,0.0,0.0,0.0,0.0,0.0,949.3333333333331,854.4,0.0,0.0,0.0,0.0,0.0,1.0,-297.78262674989253,-0.0,0.0,1.7338489721147956,542.7376666666667,1037.8,0.0,854.4,26.8,17,188,0.0
4506,18,816.1111111111111,1.0,979.3333333333331,54.48398176780573,0.0,0.0,0.0,0.0,0.0,979.3333333333331,881.4,0.0,0.0,0.0,0.0,0.0,1.0,-211.24156941052087,-0.0,0.0,0.1628332994097293,386.767625,991.8,0.0,881.4,26.7,18,188,0.0
4507,19,808.3333333333334,1.0,970.0,54.48398176780572,0.0,0.0,0.0,0.0,0.0,970.0,873.0,0.0,0.0,0.0,0.0,0.0,1.0,100.9611166666665,-0.0,0.0,0.0,210.30555,1119.6,0.0,873.0,26.2,19,188,0.0
4508,20,730.5555555555555,1.0,876.6666666666666,54.48398176780571,0.0,0.0,0.0,0.0,0.0,876.6666666666666,789.0,0.0,0.0,0.0,0.0,0.0,1.0,340.7686944444446,-0.0,0.0,0.0,62.87575000000001,1134.2,0.0,789.0,25.5,20,188,0.0
4509,21,526.2962962962964,1.0,631.5555555555557,54.483981767805695,0.0,0.0,0.0,0.0,0.0,631.5555555555557,568.4000000000001,0.0,0.0,0.0,0.0,0.0,1.0,512.3037037037035,-0.0,0.0,0.0,0.0,1038.6,0.0,568.4000000000001,24.6,21,188,0.0
4510,22,0.0,0.0,0.0,54.48398176780568,0.0,0.0,0.0,221.10616033049496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.2583166591971,-581.8583166591973,0.0,0.0,0.0,819.4,0.0,0.0,23.8,22,188,0.0
4511,23,0.0,0.0,0.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,-0.0,0.0,0.0,0.0,744.0,0.0,0.0,23.1,23,188,0.0
4512,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,221.10616033049735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.2583166592035,-581.8583166592036,0.0,0.0,0.0,544.4,0.0,0.0,22.4,0,189,0.0
4513,1,0.0,0.0,0.0,59.51601823219435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.6,-0.0,0.0,0.0,0.0,533.6,0.0,0.0,21.7,1,189,0.0
4514,2,0.0,0.0,0.0,59.51601823219435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.8000000000001,-0.0,0.0,0.0,0.0,564.8000000000001,0.0,0.0,21.0,2,189,0.0
4515,3,0.0,0.0,0.0,59.51601823219434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.6,-0.0,0.0,0.0,0.0,556.6,0.0,0.0,20.4,3,189,0.0
4516,4,0.0,0.0,0.0,59.516018232194334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.6,-0.0,0.0,0.0,0.0,534.6,0.0,0.0,20.0,4,189,0.0
4517,5,0.0,0.0,0.0,59.51601823219433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.4,-0.0,0.0,0.0,0.0,594.4,0.0,0.0,19.7,5,189,0.0
4518,6,0.0,0.0,0.0,59.51601823219432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.6,-0.0,0.0,0.0,0.0,598.6,0.0,0.0,19.5,6,189,0.0
4519,7,0.0,0.0,0.0,59.51601823219431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.2274041666658,-0.0,0.0,0.0,74.97259583333334,596.2,0.0,0.0,19.9,7,189,0.0
4520,8,352.77777777777777,1.0,423.3333333333333,59.5160182321943,0.0,0.0,0.0,0.0,0.0,423.3333333333333,381.0,0.0,0.0,0.0,0.0,0.0,1.0,178.02060972222222,-0.0,0.0,0.0,221.4016125,752.2,0.0,381.0,20.7,8,189,0.0
4521,9,277.22222222222223,1.0,332.6666666666667,59.5160182321943,0.0,0.0,0.0,0.0,0.0,332.6666666666667,299.40000000000003,0.0,0.0,0.0,0.0,0.0,1.0,114.7447777777777,-0.0,0.0,0.0,388.833,780.8,0.0,299.40000000000003,21.6,9,189,0.0
4522,10,269.39068627450985,1.0,323.2688235294118,59.51601823219429,0.0,0.0,0.0,0.0,0.0,323.2688235294118,290.9419411764706,0.0,0.0,24.08601960784312,72.25805882352937,0.0,1.0,-0.0,-0.0,-24.08601960784312,0.0,528.0953333333334,773.4000000000001,0.0,363.2,22.6,10,189,0.0
4523,11,490.3703703703704,1.0,588.4444444444445,59.51601823219428,0.0,0.0,0.0,0.0,0.0,588.4444444444445,529.6,0.0,0.0,0.0,0.0,0.0,1.0,-132.1117870370369,-0.0,0.0,0.0,626.9414166666666,985.2,0.0,529.6,23.6,11,189,0.0
4524,12,529.6296296296297,1.0,635.5555555555555,59.51601823219426,0.0,0.0,0.0,0.0,0.0,635.5555555555555,572.0,0.0,0.0,0.0,0.0,0.0,1.0,-158.90400462962964,-0.0,0.0,0.0,691.474375,1062.2,0.0,572.0,24.5,12,189,0.0
4525,13,581.6666666666667,1.0,698.0000000000001,59.51601823219425,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,698.0,628.2,0.0,0.0,0.0,0.0,0.0,1.0,-169.9501719926726,-0.0,0.0,0.0351719926725014,722.2483333333333,1134.0,0.0,628.2,25.3,13,189,0.0
4526,14,643.3333333333334,1.0,772.0,59.51601823219424,0.0,0.0,0.0,0.0,0.0,772.0,694.8000000000001,0.0,0.0,0.0,0.0,0.0,1.0,-222.1267916666668,-0.0,0.0,0.0,727.7934583333334,1149.0,0.0,694.8000000000001,25.9,14,189,0.0
4527,15,494.0740740740741,1.0,592.8888888888889,59.51601823219422,0.0,0.0,0.0,0.0,0.0,592.8888888888889,533.6,0.0,0.0,0.0,0.0,0.0,1.0,-260.5741574074075,-0.0,0.0,0.0,682.7000833333334,916.2,0.0,533.6,26.3,15,189,0.0
4528,16,779.8148148148149,1.0,935.7777777777778,59.516018232194206,0.0,0.0,0.0,0.0,0.0,935.7777777777778,842.2,0.0,0.0,0.0,0.0,0.0,1.0,-318.23602847415395,-0.0,0.0,0.0351719926725014,612.7860416666666,1074.4,0.0,842.2,26.5,16,189,0.0
4529,17,860.925925925926,1.0,1033.111111111111,59.51601823219419,0.0,0.0,0.0,0.0,0.0,1033.111111111111,929.8,0.0,0.0,0.0,0.0,0.0,1.0,-385.7799632418904,-0.0,0.0,0.0833706492977813,509.9706666666667,985.2,0.0,929.8,26.6,17,189,0.0
4530,18,882.962962962963,1.0,1059.5555555555557,59.516018232194185,0.0,0.0,0.0,0.0,0.0,1059.5555555555557,953.6,0.0,0.0,0.0,0.0,0.0,1.0,-274.3242129629631,-0.0,0.0,0.0,371.96125000000006,980.6,0.0,953.6,26.4,18,189,0.0
4531,19,835.3123253676471,1.0,1002.3747904411764,59.51601823219417,0.0,0.0,0.0,0.0,0.0,1002.3747904411764,902.1373113970589,0.0,0.0,8.420896200980366,25.262688602941097,0.0,1.0,-0.0,-0.0,-8.420896200980366,0.0,210.1085708333333,1037.0,0.0,927.4,25.9,19,189,0.0
4532,20,782.4074074074075,1.0,938.8888888888888,59.51601823219416,0.0,0.0,0.0,0.0,0.0,938.8888888888888,845.0,0.0,0.0,0.0,0.0,0.0,1.0,204.6799717592592,-0.0,0.0,0.0,63.712620833333325,1050.8,0.0,845.0,25.3,20,189,0.0
4533,21,355.9895786688379,1.0,427.1874944026055,59.51601823219414,0.0,243.93125503765512,278.29091772188553,0.0,0.0,427.1874944026055,384.46874496234494,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,800.0,0.0,0.0104213311622227,0.0,1156.0,0.0,628.4000000000001,24.5,21,189,0.8765332948502176
4534,22,0.0,0.0,0.0,49.83677693307211,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.0371667005902,-800.0,0.0,0.1628332994097293,0.0,832.2,0.0,0.0,23.9,22,189,0.0
