,dates,Day,month,Temperature,Wind Speed,Solar Radiation,PV power,WT_power,Heating,Electricity,Cooling,Hour
1349,1900-02-26,57,2,8.05,1.7,0.0,0.0,0.0,116.4,453.6,0.0,5
1350,1900-02-26,57,2,7.95,1.2,0.0,0.0,0.0,204.60000000000002,611.5999999999999,0.0,6
1351,1900-02-26,57,2,7.8,0.8,0.0,0.0,0.0,674.2,803.8,0.0,7
1352,1900-02-26,57,2,7.7,0.55,0.0,0.0,0.0,411.8,841.5999999999999,0.0,8
1353,1900-02-26,57,2,7.95,0.25,0.0,0.0,0.0,312.4,818.1999999999999,0.0,9
1354,1900-02-26,57,2,8.55,0.15,0.0010027777777777778,1.0092883124999998,0.0,333.6,874.2,0.0,10
1355,1900-02-26,57,2,9.35,0.2,0.009,9.024952499999998,0.0,116.6,828.6,0.0,11
1356,1900-02-26,57,2,10.2,0.45,0.012055555555555555,12.04133,0.0,1160.0,972.6,0.0,12
1357,1900-02-26,57,2,10.9,0.55,0.020722222222222222,20.630319166666666,0.0,520.0,983.8,0.0,13
1358,1900-02-26,57,2,11.5,0.65,0.029166666666666667,28.955937499999997,0.0,310.4,888.1999999999999,0.0,14
1359,1900-02-26,57,2,11.9,0.9,0.042777777777777776,42.38914166666667,0.0,141.8,930.1999999999999,0.0,15
1360,1900-02-26,57,2,12.2,1.35,0.010861111111111111,10.747286666666668,0.0,130.39999999999998,1090.0,0.0,16
1361,1900-02-26,57,2,12.1,1.65,0.006833333333333334,6.764897500000001,0.0,123.4,1091.2,0.0,17
1362,1900-02-26,57,2,11.8,1.7,0.0,0.0,0.0,157.4,1079.4,0.0,18
1363,1900-02-26,57,2,11.2,2.55,0.0,0.0,0.0,209.20000000000002,1066.6000000000001,0.0,19
1364,1900-02-26,57,2,10.7,3.1,0.0,0.0,0.0,457.8,1123.4,0.0,20
1365,1900-02-26,57,2,10.5,2.35,0.0,0.0,0.0,302.8,1114.6000000000001,0.0,21
1366,1900-02-26,57,2,10.2,2.25,0.0,0.0,0.0,58.0,781.0,0.0,22
1367,1900-02-26,57,2,9.85,2.2,0.0,0.0,0.0,80.8,689.8000000000001,0.0,23
1368,1900-02-27,58,2,9.55,1.55,0.0,0.0,0.0,1.7999999999999998,487.4,0.0,0
1369,1900-02-27,58,2,9.45,1.25,0.0,0.0,0.0,0.0,452.0,0.0,1
1370,1900-02-27,58,2,9.3,1.1,0.0,0.0,0.0,0.0,468.6,0.0,2
1371,1900-02-27,58,2,9.15,1.55,0.0,0.0,0.0,0.0,469.0,0.0,3
1372,1900-02-27,58,2,8.9,1.7,0.0,0.0,0.0,39.6,464.20000000000005,0.0,4
1373,1900-02-27,58,2,8.8,2.05,0.0,0.0,0.0,130.6,510.79999999999995,0.0,5
1374,1900-02-27,58,2,8.9,2.25,0.0,0.0,0.0,173.79999999999998,640.1999999999999,0.0,6
1375,1900-02-27,58,2,8.9,2.1,0.0,0.0,0.0,406.0,838.0000000000001,0.0,7
1376,1900-02-27,58,2,8.9,2.0,0.0,0.0,0.0,1330.6,1013.2,0.0,8
1377,1900-02-27,58,2,9.4,1.35,0.01136111111111111,11.389968333333332,0.0,760.4000000000001,1011.3999999999999,0.0,9
1378,1900-02-27,58,2,10.6,1.1,0.03944444444444444,39.324533333333335,0.0,411.0,895.0,0.0,10
1379,1900-02-27,58,2,12.0,1.35,0.0661111111111111,65.47975,0.0,274.0,1054.2,0.0,11
1380,1900-02-27,58,2,13.4,1.7,0.11583333333333333,113.97305,0.0,300.2,1226.4,0.0,12
1381,1900-02-27,58,2,14.4,1.8,0.07527777777777778,73.718775,0.0,134.60000000000002,1181.6,0.0,13
1382,1900-02-27,58,2,15.2,2.1,0.11277777777777778,110.02261666666666,0.0,0.0,1092.4,0.0,14
1383,1900-02-27,58,2,15.8,2.4,0.10833333333333334,105.3845,0.0,9.399999999999999,919.1999999999998,0.0,15
1384,1900-02-27,58,2,16.1,2.2,0.05138888888888889,49.91839583333333,0.0,28.599999999999998,909.0,0.0,16
1385,1900-02-27,58,2,15.9,2.65,0.021138888888888888,20.55365875,0.0,4.4,948.8,0.0,17
1386,1900-02-27,58,2,15.4,3.5,0.006583333333333333,6.416380000000001,0.0,97.8,1001.4,0.0,18
1387,1900-02-27,58,2,14.6,3.4,0.0,0.0,0.0,38.199999999999996,1168.8,0.0,19
1388,1900-02-27,58,2,13.9,3.55,0.0,0.0,0.00016283329940972757,4.8,764.4000000000001,0.0,20
1389,1900-02-27,58,2,13.4,3.75,0.0,0.0,0.02035416242621616,52.599999999999994,644.4,0.0,21
1390,1900-02-27,58,2,12.9,3.9,0.0,0.0,0.08337064929778136,92.6,642.2,0.0,22
1391,1900-02-27,58,2,12.4,4.7,0.0,0.0,2.251007531040099,38.6,576.2,0.0,23
1392,1900-02-28,59,2,11.8,4.7,0.0,0.0,2.251007531040099,1.6,400.79999999999995,0.0,0
1393,1900-02-28,59,2,11.3,4.0,0.0,0.0,0.1628332994097293,0.0,413.00000000000006,0.0,1
1394,1900-02-28,59,2,10.7,4.1,0.0,0.0,0.2813759413800117,0.0,391.59999999999997,0.0,2
1395,1900-02-28,59,2,10.1,5.35,0.0,0.0,8.247995115001013,0.0,430.20000000000005,0.0,3
1396,1900-02-28,59,2,9.65,6.2,0.0,0.0,25.640382658253625,0.0,457.0,0.0,4
1397,1900-02-28,59,2,9.35,5.15,0.0,0.0,5.851740280887444,0.0,476.99999999999994,0.0,5
1398,1900-02-28,59,2,9.1,3.7,0.0,0.0,0.010421331162222701,150.2,602.6,0.0,6
1399,1900-02-28,59,2,8.9,3.9,0.0,0.0,0.08337064929778136,662.2,879.4,0.0,7
1400,1900-02-28,59,2,8.8,4.55,0.0,0.0,1.5079991858335022,296.8,1012.8,0.0,8
1401,1900-02-28,59,2,9.3,4.7,0.023055555555555555,23.1248375,2.251007531040099,259.6,983.2,0.0,9
1402,1900-02-28,59,2,10.5,4.7,0.05333333333333334,53.196000000000005,2.251007531040099,170.6,967.8,0.0,10
1403,1900-02-28,59,2,11.8,4.15,0.1511111111111111,149.80853333333334,0.3577447588031759,71.6,872.8,0.0,11
1404,1900-02-28,59,2,13.2,3.4,0.22777777777777777,224.3315,0.0,7.4,915.6,0.0,12
1405,1900-02-28,59,2,14.7,2.9,0.41388888888888886,404.739875,0.0,0.0,972.4,0.0,13
1406,1900-02-28,59,2,15.9,2.9,0.44166666666666665,429.43912500000005,0.0,4.2,794.4000000000001,0.0,14
1407,1900-02-28,59,2,16.7,3.0,0.34444444444444444,333.62716666666665,0.0,2.8000000000000003,793.2,0.0,15
1408,1900-02-28,59,2,17.0,2.65,0.19166666666666668,185.38,0.0,11.799999999999999,786.8,0.0,16
1409,1900-02-28,59,2,16.8,2.85,0.07111111111111111,68.8448,0.0,0.0,783.4000000000001,0.0,17
1410,1900-02-28,59,2,16.1,2.85,0.04638888888888889,45.06147083333333,0.0,39.0,773.8,0.0,18
1411,1900-02-28,59,2,15.2,2.3,0.0,0.0,0.0,51.8,921.2,0.0,19
1412,1900-02-28,59,2,14.4,2.2,0.0,0.0,0.0,12.8,714.8000000000001,0.0,20
1413,1900-02-28,59,2,13.9,2.3,0.0,0.0,0.0,25.2,548.1999999999999,0.0,21
1414,1900-02-28,59,2,13.3,2.0,0.0,0.0,0.0,30.2,613.0,0.0,22
1415,1900-02-28,59,2,12.8,2.0,0.0,0.0,0.0,92.8,581.8,0.0,23
1440,1900-03-02,61,3,11.0,0.9,0.0,0.0,0.0,5.0,441.20000000000005,0.0,0
1441,1900-03-02,61,3,10.7,0.75,0.0,0.0,0.0,0.0,419.0,0.0,1
1442,1900-03-02,61,3,10.4,1.05,0.0,0.0,0.0,0.0,420.6,0.0,2
1443,1900-03-02,61,3,10.2,1.45,0.0,0.0,0.0,0.0,411.59999999999997,0.0,3
1444,1900-03-02,61,3,9.9,1.6,0.0,0.0,0.0,0.0,415.79999999999995,0.0,4
1445,1900-03-02,61,3,9.75,2.35,0.0,0.0,0.0,2.2,451.59999999999997,0.0,5
1446,1900-03-02,61,3,9.65,3.0,0.0,0.0,0.0,103.0,617.0,0.0,6
1447,1900-03-02,61,3,9.55,2.9,0.0,0.0,0.0,439.4,805.8000000000002,0.0,7
1448,1900-03-02,61,3,9.5,4.25,0.0,0.0,0.5495623855078364,373.40000000000003,845.8,0.0,8
1449,1900-03-02,61,3,9.85,5.6,0.00925,9.254139375,12.063993486668018,428.8,841.2,0.0,9
1450,1900-03-02,61,3,10.7,4.25,0.027666666666666666,27.569695,0.5495623855078364,89.80000000000001,796.4,0.0,10
1451,1900-03-02,61,3,11.6,2.9,0.08055555555555556,79.93608333333333,0.0,12.4,894.5999999999999,0.0,11
1452,1900-03-02,61,3,12.6,2.8,0.11527777777777778,113.85525000000001,0.0,981.4,1107.6000000000001,0.0,12
1453,1900-03-02,61,3,13.3,3.2,0.10694444444444444,105.27664583333333,0.0,359.79999999999995,841.4,0.0,13
1454,1900-03-02,61,3,13.8,3.2,0.07888888888888888,77.4752,0.0,78.4,866.2,0.0,14
1455,1900-03-02,61,3,14.2,2.9,0.08305555555555555,81.41271666666667,0.0,17.8,797.6,0.0,15
1456,1900-03-02,61,3,14.4,4.15,0.07333333333333333,71.8146,0.3577447588031759,57.800000000000004,1057.2,0.0,16
1457,1900-03-02,61,3,14.3,6.65,0.035833333333333335,35.107887500000004,40.71597801750458,17.8,1042.4,0.0,17
1458,1900-03-02,61,3,14.0,7.2,0.03944444444444444,38.700916666666664,65.98396092000814,12.0,1102.3999999999999,0.0,18
1459,1900-03-02,61,3,13.5,5.4,0.0,0.0,8.93498880521067,84.60000000000001,1174.6000000000001,0.0,19
1460,1900-03-02,61,3,12.9,3.9,0.0,0.0,0.08337064929778136,33.6,1055.0,0.0,20
1461,1900-03-02,61,3,12.4,4.15,0.0,0.0,0.3577447588031759,139.60000000000002,981.9999999999999,0.0,21
1462,1900-03-02,61,3,11.8,4.25,0.0,0.0,0.5495623855078364,112.4,698.0,0.0,22
1463,1900-03-02,61,3,11.3,3.4,0.0,0.0,0.0,22.0,661.2,0.0,23
1464,1900-03-03,62,3,10.7,3.7,0.0,0.0,0.010421331162222701,0.0,437.2,0.0,0
1465,1900-03-03,62,3,10.2,3.5,0.0,0.0,0.0,0.0,435.0,0.0,1
1466,1900-03-03,62,3,9.65,2.9,0.0,0.0,0.0,0.0,437.40000000000003,0.0,2
1467,1900-03-03,62,3,9.1,3.95,0.0,0.0,0.11870547526969279,0.0,431.59999999999997,0.0,3
1468,1900-03-03,62,3,8.65,4.4,0.0,0.0,0.9496438021575423,0.0,431.59999999999997,0.0,4
1469,1900-03-03,62,3,8.35,3.1,0.0,0.0,0.0,60.599999999999994,472.59999999999997,0.0,5
1470,1900-03-03,62,3,8.1,2.35,0.0,0.0,0.0,159.8,489.6,0.0,6
1471,1900-03-03,62,3,7.9,2.7,0.0,0.0,0.0,582.2,582.8,0.0,7
1472,1900-03-03,62,3,7.85,3.3,0.0,0.0,0.0,368.6,577.4,0.0,8
1473,1900-03-03,62,3,8.35,4.0,0.06444444444444444,64.92278333333333,0.1628332994097293,215.2,477.0,0.0,9
1474,1900-03-03,62,3,9.4,4.15,0.2425,243.11595000000003,0.3577447588031759,49.2,490.0,0.0,10
1475,1900-03-03,62,3,10.5,3.6,0.21694444444444444,216.3858125,0.0013026663952778377,17.0,463.40000000000003,0.0,11
1476,1900-03-03,62,3,11.3,3.15,0.3055555555555556,303.63208333333336,0.0,1015.1999999999999,595.6,0.0,12
1477,1900-03-03,62,3,11.9,3.95,0.19805555555555557,196.25622083333337,0.11870547526969279,315.59999999999997,663.0,0.0,13
1478,1900-03-03,62,3,12.2,4.8,0.12166666666666667,120.39160000000001,2.861958070425401,74.0,614.4000000000001,0.0,14
1479,1900-03-03,62,3,12.3,5.1,0.026861111111111113,26.56711625,5.335721555058007,70.4,554.0,0.0,15
1480,1900-03-03,62,3,12.1,6.3,0.010333333333333333,10.229845,28.596132709139017,77.4,819.2,0.0,16
1481,1900-03-03,62,3,11.6,6.85,0.0,0.0,48.97423163036839,167.0,912.2,0.0,17
1482,1900-03-03,62,3,11.1,5.95,0.0,0.0,19.157174842255248,228.4,782.0,0.0,18
1483,1900-03-03,62,3,10.5,5.1,0.0,0.0,5.335721555058007,380.79999999999995,1107.0,0.0,19
1484,1900-03-03,62,3,10.0,5.0,0.0,0.0,4.396499084062691,253.0,968.6,0.0,20
1485,1900-03-03,62,3,9.6,5.0,0.0,0.0,4.396499084062691,326.4,997.4,0.0,21
1486,1900-03-03,62,3,9.15,4.4,0.0,0.0,0.9496438021575423,217.8,670.2,0.0,22
1487,1900-03-03,62,3,8.7,4.0,0.0,0.0,0.1628332994097293,132.0,612.0,0.0,23
1488,1900-03-04,63,3,8.3,3.6,0.0,0.0,0.0013026663952778377,0.0,433.40000000000003,0.0,0
1489,1900-03-04,63,3,8.0,4.0,0.0,0.0,0.1628332994097293,0.0,436.2,0.0,1
1490,1900-03-04,63,3,7.75,4.15,0.0,0.0,0.3577447588031759,0.0,441.6,0.0,2
1491,1900-03-04,63,3,7.5,3.6,0.0,0.0,0.0013026663952778377,0.0,437.59999999999997,0.0,3
1492,1900-03-04,63,3,7.35,3.85,0.0,0.0,0.055851821697537204,131.8,418.0,0.0,4
1493,1900-03-04,63,3,7.25,3.55,0.0,0.0,0.00016283329940972757,189.4,454.6,0.0,5
1494,1900-03-04,63,3,7.15,2.9,0.0,0.0,0.0,236.4,498.8,0.0,6
1495,1900-03-04,63,3,7.05,2.95,0.0,0.0,0.0,604.8,573.4,0.0,7
1496,1900-03-04,63,3,7.1,3.45,0.0,0.0,0.0,1673.4,686.4,0.0,8
1497,1900-03-04,63,3,7.6,4.75,0.04861111111111111,49.14145833333333,2.5442703032770204,877.6,566.4,0.0,9
1498,1900-03-04,63,3,8.65,5.8,0.18916666666666668,190.30686875,15.849542031345406,475.4,593.0,0.0,10
1499,1900-03-04,63,3,10.1,6.5,0.4027777777777778,402.4897916666667,35.17199267250153,238.6,751.4,0.0,11
1500,1900-03-04,63,3,11.3,6.3,0.35833333333333334,356.077625,28.596132709139017,160.79999999999998,756.2,0.0,12
1501,1900-03-04,63,3,12.1,4.95,0.4166666666666667,412.49375,3.9713413393038897,26.6,968.6000000000001,0.0,13
1502,1900-03-04,63,3,12.5,4.95,0.05638888888888889,55.71927083333334,3.9713413393038897,0.0,854.8,0.0,14
1503,1900-03-04,63,3,12.2,5.6,0.0,0.0,12.063993486668018,0.0,671.8000000000001,0.0,15
1504,1900-03-04,63,3,11.7,5.6,0.007805555555555556,7.741901250000001,12.063993486668018,112.6,844.0,0.0,16
1505,1900-03-04,63,3,11.3,4.85,0.0,0.0,3.2050478322816995,93.4,822.6,0.0,17
1506,1900-03-04,63,3,10.7,3.6,0.0,0.0,0.0013026663952778377,155.0,804.4,0.0,18
1507,1900-03-04,63,3,10.1,2.6,0.0,0.0,0.0,337.40000000000003,823.0000000000001,0.0,19
1508,1900-03-04,63,3,9.7,1.75,0.0,0.0,0.0,347.59999999999997,878.6,0.0,20
1509,1900-03-04,63,3,9.45,1.3,0.0,0.0,0.0,383.0,941.2,0.0,21
1510,1900-03-04,63,3,9.2,1.5,0.0,0.0,0.0,161.6,673.4000000000001,0.0,22
1511,1900-03-04,63,3,9.0,1.7,0.0,0.0,0.0,112.2,583.8000000000001,0.0,23
1512,1900-03-05,64,3,8.75,1.65,0.0,0.0,0.0,0.0,439.80000000000007,0.0,0
1513,1900-03-05,64,3,8.45,1.2,0.0,0.0,0.0,0.0,414.6,0.0,1
1514,1900-03-05,64,3,8.15,0.9,0.0,0.0,0.0,0.0,413.6,0.0,2
1515,1900-03-05,64,3,7.85,1.2,0.0,0.0,0.0,0.0,431.59999999999997,0.0,3
1516,1900-03-05,64,3,7.6,1.7,0.0,0.0,0.0,97.4,411.59999999999997,0.0,4
1517,1900-03-05,64,3,7.4,1.3,0.0,0.0,0.0,171.0,451.59999999999997,0.0,5
1518,1900-03-05,64,3,7.25,0.65,0.0,0.0,0.0,211.0,603.8000000000001,0.0,6
1519,1900-03-05,64,3,7.15,0.85,0.0,0.0,0.0,548.6,817.6,0.0,7
1520,1900-03-05,64,3,7.15,0.95,0.0,0.0,0.0,357.59999999999997,955.4000000000001,0.0,8
1521,1900-03-05,64,3,7.75,0.85,0.05444444444444444,55.00045833333333,0.0,313.2,818.0000000000001,0.0,9
1522,1900-03-05,64,3,9.05,0.85,0.23694444444444446,237.93191041666668,0.0,151.6,783.6,0.0,10
1523,1900-03-05,64,3,10.5,0.9,0.3277777777777778,326.93375,0.0,35.2,755.6,0.0,11
1524,1900-03-05,64,3,11.6,1.1,0.34444444444444444,341.79566666666665,0.0,949.5999999999999,815.4000000000001,0.0,12
1525,1900-03-05,64,3,12.5,1.2,0.3527777777777778,348.5885416666667,0.0,311.8,1016.4,0.0,13
1526,1900-03-05,64,3,13.2,1.05,0.3,295.46099999999996,0.0,20.4,901.5999999999999,0.0,14
1527,1900-03-05,64,3,13.6,1.2,0.23416666666666666,230.188175,0.0,0.2,906.0000000000001,0.0,15
1528,1900-03-05,64,3,13.7,1.7,0.16916666666666666,166.21386249999998,0.0,0.0,1072.8,0.0,16
1529,1900-03-05,64,3,13.5,2.05,0.06388888888888888,62.833125,0.0,0.0,1130.2,0.0,17
1530,1900-03-05,64,3,13.0,2.0,0.035,34.50300000000001,0.0,15.2,1069.6000000000001,0.0,18
1531,1900-03-05,64,3,12.2,1.65,0.0,0.0,0.0,13.4,1041.2,0.0,19
1532,1900-03-05,64,3,11.6,1.65,0.0,0.0,0.0,151.6,938.0000000000001,0.0,20
1533,1900-03-05,64,3,11.2,2.05,0.0,0.0,0.0,171.8,1005.8,0.0,21
1534,1900-03-05,64,3,10.8,2.05,0.0,0.0,0.0,39.8,636.4,0.0,22
1535,1900-03-05,64,3,10.5,2.1,0.0,0.0,0.0,159.2,638.8,0.0,23
1560,1900-03-07,66,3,11.2,3.55,0.0,0.0,0.00016283329940972757,0.0,460.4,0.0,0
1561,1900-03-07,66,3,10.9,3.55,0.0,0.0,0.00016283329940972757,0.0,434.79999999999995,0.0,1
1562,1900-03-07,66,3,10.5,4.15,0.0,0.0,0.3577447588031759,0.0,432.2,0.0,2
1563,1900-03-07,66,3,10.2,5.2,0.0,0.0,6.400000000000001,0.0,453.79999999999995,0.0,3
1564,1900-03-07,66,3,9.9,4.6,0.0,0.0,1.7338489721147956,0.0,411.59999999999997,0.0,4
1565,1900-03-07,66,3,9.7,3.95,0.0,0.0,0.11870547526969279,4.4,521.4,0.0,5
1566,1900-03-07,66,3,9.55,4.65,0.0,0.0,1.9811927539181782,83.6,687.8,0.0,6
1567,1900-03-07,66,3,9.45,3.2,0.0,0.0,0.0,493.0,813.0000000000001,0.0,7
1568,1900-03-07,66,3,9.4,1.55,0.0,0.0,0.0,321.8,896.9999999999999,0.0,8
1569,1900-03-07,66,3,9.7,1.15,0.0,0.0,0.0,334.20000000000005,856.2,0.0,9
1570,1900-03-07,66,3,10.4,1.45,0.018666666666666668,18.627280000000003,0.0,160.6,830.6,0.0,10
1571,1900-03-07,66,3,11.2,2.65,0.030833333333333334,30.653575,0.0,46.4,896.5999999999999,0.0,11
1572,1900-03-07,66,3,11.9,3.9,0.05277777777777778,52.29829166666668,0.08337064929778136,137.0,909.5999999999999,0.0,12
1573,1900-03-07,66,3,12.4,4.0,0.02088888888888889,20.650546666666667,0.1628332994097293,0.0,911.1999999999999,0.0,13
1574,1900-03-07,66,3,12.8,3.7,0.021666666666666667,21.379150000000003,0.010421331162222701,0.0,940.3999999999999,0.0,14
1575,1900-03-07,66,3,13.0,3.6,0.014472222222222223,14.26671666666667,0.0013026663952778377,0.0,978.1999999999999,0.0,15
1576,1900-03-07,66,3,13.0,3.1,0.009611111111111112,9.474633333333335,0.0,0.0,963.9999999999999,0.0,16
1577,1900-03-07,66,3,12.9,3.6,0.007166666666666667,7.0682325,0.0013026663952778377,3.0,947.2,0.0,17
1578,1900-03-07,66,3,12.7,4.85,0.00023166666666666667,0.22870017500000003,3.2050478322816995,25.4,850.5999999999999,0.0,18
1579,1900-03-07,66,3,12.3,7.6,0.0,0.0,89.7810706289436,259.40000000000003,895.4000000000001,0.0,19
1580,1900-03-07,66,3,11.7,9.7,0.0,0.0,310.4618766537757,122.8,656.2,0.0,20
1581,1900-03-07,66,3,10.9,9.7,0.0,0.0,310.4618766537757,94.2,701.2,0.0,21
1582,1900-03-07,66,3,10.2,8.45,0.0,0.0,157.99698758396084,142.0,815.8,0.0,22
1583,1900-03-07,66,3,9.5,6.9,0.0,0.0,51.20000000000001,357.8,754.8000000000001,0.0,23
1584,1900-03-08,67,3,8.8,6.7,0.0,0.0,42.68577244046407,164.0,485.19999999999993,0.0,0
1585,1900-03-08,67,3,8.05,6.3,0.0,0.0,28.596132709139017,190.0,401.0,0.0,1
1586,1900-03-08,67,3,7.35,5.65,0.0,0.0,12.946387136169355,214.20000000000002,448.6,0.0,2
1587,1900-03-08,67,3,6.6,5.65,0.0,0.0,12.946387136169355,236.8,428.6,0.0,3
1588,1900-03-08,67,3,6.0,5.45,0.0,0.0,9.659108487685735,257.2,448.6,0.0,4
1589,1900-03-08,67,3,5.6,3.55,0.0,0.0,0.00016283329940972757,274.40000000000003,488.6,0.0,5
1590,1900-03-08,67,3,5.3,1.75,0.0,0.0,0.0,306.4,624.2,0.0,6
1591,1900-03-08,67,3,5.05,1.15,0.0,0.0,0.0,707.2,794.0,0.0,7
1592,1900-03-08,67,3,4.95,1.05,0.0,0.0,0.0,484.0,834.6000000000001,0.0,8
1593,1900-03-08,67,3,5.4,1.25,0.019694444444444445,20.110785000000003,0.0,463.6,845.1999999999999,0.0,9
1594,1900-03-08,67,3,6.25,1.35,0.03638888888888889,37.01432291666667,0.0,380.0,908.0,0.0,10
1595,1900-03-08,67,3,7.1,1.45,0.05,50.66175,0.0,230.0,1101.0,0.0,11
1596,1900-03-08,67,3,8.2,1.95,0.325,327.639,0.0,1183.4,1206.6000000000001,0.0,12
1597,1900-03-08,67,3,9.25,3.35,0.18388888888888888,184.48422916666667,0.0,554.6,942.6,0.0,13
1598,1900-03-08,67,3,9.95,4.0,0.2861111111111111,286.1061041666667,0.1628332994097293,167.60000000000002,1073.6,0.0,14
1599,1900-03-08,67,3,10.5,3.9,0.1811111111111111,180.64475000000002,0.08337064929778136,113.0,965.8,0.0,15
1600,1900-03-08,67,3,10.6,4.4,0.09055555555555556,90.28026666666668,0.9496438021575423,67.2,1156.0,0.0,16
1601,1900-03-08,67,3,10.4,4.4,0.022555555555555558,22.507963333333336,0.9496438021575423,189.0,1067.0,0.0,17
1602,1900-03-08,67,3,9.85,6.4,0.013888888888888888,13.895104166666666,31.770730714431117,334.4,1112.6,0.0,18
1603,1900-03-08,67,3,9.15,7.3,0.0,0.0,71.47991044168532,380.0,1019.2,0.0,19
1604,1900-03-08,67,3,8.65,5.75,0.0,0.0,14.838184408711582,594.4,912.4,0.0,20
1605,1900-03-08,67,3,8.35,6.65,0.0,0.0,40.71597801750458,702.4,956.5999999999999,0.0,21
1606,1900-03-08,67,3,8.05,6.55,0.0,0.0,36.960065133319766,318.2,625.4000000000001,0.0,22
1607,1900-03-08,67,3,7.8,6.2,0.0,0.0,25.640382658253625,714.4,492.4,0.0,23
1608,1900-03-09,68,3,7.55,7.55,0.0,0.0,86.53629147160594,2.4,399.6,0.0,0
1609,1900-03-09,68,3,6.9,7.9,0.0,0.0,110.96633421534708,0.0,343.2,0.0,1
1610,1900-03-09,68,3,6.65,7.9,0.0,0.0,110.96633421534708,0.0,351.8,0.0,2
1611,1900-03-09,68,3,6.85,7.9,0.0,0.0,110.96633421534708,73.8,331.8,0.0,3
1612,1900-03-09,68,3,6.75,7.0,0.0,0.0,55.85182169753714,172.39999999999998,351.8,0.0,4
1613,1900-03-09,68,3,6.7,6.1,0.0,0.0,22.89566456340321,216.4,392.59999999999997,0.0,5
1614,1900-03-09,68,3,6.7,5.05,0.0,0.0,4.850966822715245,297.4,538.0,0.0,6
1615,1900-03-09,68,3,6.65,3.45,0.0,0.0,0.0,692.6,828.8000000000001,0.0,7
1616,1900-03-09,68,3,6.65,2.9,0.0,0.0,0.0,358.0,1019.5999999999999,0.0,8
1617,1900-03-09,68,3,6.95,3.0,0.0,0.0,0.0,576.5999999999999,965.1999999999999,0.0,9
1618,1900-03-09,68,3,7.2,2.5,0.0,0.0,0.0,383.2,951.4,0.0,10
1619,1900-03-09,68,3,7.45,1.65,0.0,0.0,0.0,331.4,787.6,0.0,11
1620,1900-03-09,68,3,8.15,2.05,0.02586111111111111,26.07711604166666,0.0,1236.6,910.6,0.0,12
1621,1900-03-09,68,3,8.95,2.9,0.015722222222222224,15.795055416666667,0.0,577.4,984.4,0.0,13
1622,1900-03-09,68,3,9.55,2.9,0.013027777777777777,13.051781458333334,0.0,299.0,921.1999999999999,0.0,14
1623,1900-03-09,68,3,9.85,2.8,0.049166666666666664,49.18866874999999,0.0,235.0,842.2000000000002,0.0,15
1624,1900-03-09,68,3,10.3,2.9,0.10583333333333333,105.65923749999999,0.0,237.0,1027.8,0.0,16
1625,1900-03-09,68,3,10.7,3.3,0.1775,176.87786249999996,0.0,55.0,1048.8,0.0,17
1626,1900-03-09,68,3,10.8,4.45,0.06444444444444444,64.1886,1.1168736006513338,78.60000000000001,1157.2,0.0,18
1627,1900-03-09,68,3,10.4,4.2,0.0,0.0,0.44681457358029764,190.2,1106.4,0.0,19
1628,1900-03-09,68,3,10.0,3.15,0.0,0.0,0.0,454.4,1069.1999999999998,0.0,20
1629,1900-03-09,68,3,9.8,3.95,0.0,0.0,0.11870547526969279,351.8,1006.9999999999999,0.0,21
1630,1900-03-09,68,3,9.6,5.65,0.0,0.0,12.946387136169355,190.79999999999998,765.0,0.0,22
1631,1900-03-09,68,3,9.4,5.5,0.0,0.0,10.421331162222675,150.0,563.0,0.0,23
1632,1900-03-10,69,3,9.2,4.85,0.0,0.0,3.2050478322816995,0.0,388.6,0.0,0
1633,1900-03-10,69,3,9.0,4.85,0.0,0.0,3.2050478322816995,0.0,399.00000000000006,0.0,1
1634,1900-03-10,69,3,8.8,4.25,0.0,0.0,0.5495623855078364,0.0,384.6,0.0,2
1635,1900-03-10,69,3,8.6,4.15,0.0,0.0,0.3577447588031759,0.0,372.0,0.0,3
1636,1900-03-10,69,3,8.45,3.5,0.0,0.0,0.0,105.8,376.99999999999994,0.0,4
1637,1900-03-10,69,3,8.35,2.7,0.0,0.0,0.0,161.8,411.8,0.0,5
1638,1900-03-10,69,3,8.25,3.1,0.0,0.0,0.0,224.20000000000002,460.59999999999997,0.0,6
1639,1900-03-10,69,3,8.15,4.15,0.0,0.0,0.3577447588031759,634.8,537.4,0.0,7
1640,1900-03-10,69,3,8.15,3.6,0.0,0.0,0.0013026663952778377,265.79999999999995,474.20000000000005,0.0,8
1641,1900-03-10,69,3,8.7,2.05,0.022472222222222223,22.602448749999997,0.0,377.40000000000003,404.0,0.0,9
1642,1900-03-10,69,3,9.65,1.7,0.03027777777777778,30.31948541666667,0.0,132.20000000000002,384.00000000000006,0.0,10
1643,1900-03-10,69,3,10.7,1.85,0.08416666666666667,83.8716625,0.0,30.2,454.4,0.0,11
1644,1900-03-10,69,3,11.7,2.0,0.11444444444444445,113.51115,0.0,1144.4,527.6,0.0,12
1645,1900-03-10,69,3,12.5,2.1,0.10527777777777778,104.02760416666666,0.0,402.0,848.0,0.0,13
1646,1900-03-10,69,3,13.1,2.7,0.08083333333333333,79.6479125,0.0,108.2,644.4,0.0,14
1647,1900-03-10,69,3,13.4,3.75,0.051944444444444446,51.11021666666667,0.02035416242621616,61.0,508.40000000000003,0.0,15
